id,timestep,F_x,F_y,F_z,T_x,T_y,T_z
98,5,-79,-43,-417,79,-20,-11
98,6,-107,-45,-413,70,-101,-12
98,7,-68,-35,-355,66,-23,-9
98,8,-81,-37,-345,44,-52,-9
98,9,-68,-39,-358,58,-34,-11
98,10,-52,-30,-332,49,-16,-7
98,11,-9,1,-11,-10,-12,2
98,12,-14,7,-6,-16,-18,1
98,13,-9,6,-9,-14,-12,1
98,14,-6,3,-11,-9,-8,1
98,15,-8,3,-8,-9,-11,2
99,1,6,-6,-66,-40,12,5
99,2,15,-5,-112,-48,46,-2
99,3,14,-7,-179,-44,71,-18
99,4,13,-8,-182,-37,59,-21
99,5,7,-1,-72,62,39,18
99,6,106,-149,-8,230,59,33
99,7,89,-64,-4,128,49,-24
99,8,115,-22,30,12,146,3
99,9,102,-37,-8,34,131,4
99,10,73,-37,10,49,89,2
99,11,59,-32,3,34,76,2
99,12,-9,4,-9,-11,-11,2
99,13,-5,4,-5,-11,-6,1
99,14,-1,2,-5,-8,-1,1
99,15,1,-1,-5,-4,2,2
100,1,-2,1,27,3,-3,-2
100,2,-2,1,27,3,-3,-2
100,3,-1,0,19,5,-1,-2
100,4,-1,0,20,5,-1,-3
100,5,-1,-1,15,5,1,-3
100,6,-2,2,27,4,-3,-3
100,7,-1,0,19,6,0,-2
100,8,-1,1,18,0,-2,-3
100,9,0,6,-2,-2,-2,-3
100,10,5,0,-2,7,6,-3
100,11,1,-2,4,9,3,-3
100,12,-2,1,-1,7,1,-3
100,13,-5,4,9,0,-6,-3
100,14,-3,4,-3,1,-3,-3
100,15,-2,3,4,1,-1,-4
101,1,-11,-35,1,45,-28,-2
101,2,38,4,-6,-3,49,-10
101,3,39,3,6,1,47,-3
101,4,44,-22,17,28,49,-3
101,5,55,-34,2,51,70,-2
101,6,39,-9,21,18,52,-3
101,7,23,16,18,-12,34,-3
101,8,1,-1,-4,4,3,-3
101,9,1,1,1,2,4,-4
101,10,2,-1,1,3,4,-3
101,11,-1,0,2,2,-2,-3
101,12,1,-3,-5,4,1,-3
101,13,-1,1,3,-1,-2,-3
101,14,1,1,3,2,3,-4
101,15,-1,1,1,-1,-1,-3
102,1,-21,-1,7,11,-28,-5
102,2,0,-15,16,28,-2,-3
102,3,15,-1,1,10,23,-3
102,4,13,6,0,-3,18,-3
102,5,4,-3,8,11,8,-3
102,6,-10,0,-3,7,-12,-3
102,7,-7,7,4,-6,-9,-3
102,8,0,1,-2,4,2,-3
102,9,1,1,1,1,0,-4
102,10,4,-2,-5,6,6,-3
102,11,2,-1,8,4,3,-3
102,12,-1,2,2,2,2,-3
102,13,4,-2,-5,6,6,-3
102,14,2,-1,8,4,3,-3
102,15,-1,2,2,2,2,-3
103,1,-3,2,-11,3,-2,-3
103,2,-4,5,11,-3,-5,-2
103,3,-1,1,17,4,1,-3
103,4,-3,2,5,3,-3,-3
103,5,0,2,11,3,2,-3
103,6,1,1,-1,6,0,-3
103,7,0,1,6,1,-1,-3
103,8,1,2,5,1,1,-3
103,9,1,2,-2,0,1,-3
103,10,-2,2,11,2,-1,-3
103,11,-1,2,9,1,-5,-3
103,12,-1,1,6,5,-3,-4
103,13,-2,1,5,3,-5,-4
103,14,-1,2,4,0,-6,-3
103,15,2,2,-1,3,-1,-3
104,1,-84,85,-41,-114,-114,-6
104,2,-120,14,-13,-17,-157,-6
104,3,-91,-4,-19,5,-122,-6
104,4,-45,18,-28,-18,-57,-4
104,5,-43,29,-4,-37,-57,-5
104,6,-26,5,4,-2,-35,-5
104,7,-1,-22,-13,28,-6,-4
104,8,4,-7,-6,11,5,-4
104,9,4,-5,-4,7,4,-3
104,10,3,-2,4,3,4,-3
104,11,1,0,3,2,4,-4
104,12,3,-2,4,3,4,-3
104,13,1,0,3,2,4,-4
104,14,-2,3,3,-2,-1,-3
104,15,-2,3,3,-2,-1,-3
105,1,-2,1,17,2,-1,-4
105,2,-15,7,4,-7,-21,-4
105,3,-15,4,3,-5,-20,-3
105,4,-11,5,6,-4,-16,-4
105,5,-9,5,-2,-3,-11,-4
105,6,-12,8,12,-11,-16,-3
105,7,-9,6,7,-6,-13,-4
105,8,-9,3,10,-1,-13,-4
105,9,-1,0,4,0,-7,-4
105,10,4,0,-2,3,-1,-4
105,11,2,2,-4,-3,-6,-4
105,12,3,1,-9,0,-2,-4
105,13,1,0,-10,0,-6,-5
105,14,4,0,-2,3,-1,-4
105,15,2,2,-4,-3,-6,-4
106,1,-57,-4,40,11,-156,-42
106,2,-18,8,11,-3,-26,-8
106,3,-10,16,8,-24,-13,-4
106,4,-1,-3,3,9,-2,-4
106,5,6,-9,5,20,7,-4
106,6,-2,1,8,-2,1,-4
106,7,-2,1,4,1,2,-4
106,8,-1,0,3,2,4,-3
106,9,0,2,8,-2,4,-4
106,10,-3,-1,-9,2,-2,-3
106,11,-2,2,6,-3,3,-4
106,12,0,-1,-1,1,3,-2
106,13,-2,0,-4,-2,5,-4
106,14,-1,0,1,-4,4,-3
106,15,-1,0,-9,-3,6,-4
107,1,25,-28,48,-129,86,22
107,2,32,5,27,28,106,-5
107,3,48,1,27,-8,60,-2
107,4,42,-32,22,59,61,-3
107,5,25,-17,27,33,33,-3
107,6,16,7,24,-5,24,-2
107,7,-1,1,9,3,-3,-4
107,8,0,2,11,1,-1,-3
107,9,-2,3,10,0,-4,-3
107,10,-4,2,7,1,-7,-4
107,11,-1,1,11,4,-2,-4
107,12,-1,0,4,2,-3,-3
107,13,-2,2,4,0,-4,-3
107,14,-1,1,-14,2,-5,-3
107,15,-1,1,-3,1,-4,-4
108,1,22,1,12,4,27,-3
108,2,19,-2,15,9,27,-3
108,3,8,-5,10,14,12,-3
108,4,-5,3,13,2,-7,-3
108,5,-8,7,15,-1,-10,-3
108,6,-13,7,-1,-5,-21,-3
108,7,-11,1,-3,4,-20,-3
108,8,-2,1,6,3,-2,-3
108,9,-3,1,2,3,-2,-3
108,10,-4,3,3,-3,-8,-3
108,11,-3,3,12,0,-6,-3
108,12,-2,2,5,1,-2,-4
108,13,-2,2,6,0,-5,-3
108,14,0,-1,15,3,-2,-3
108,15,0,1,4,1,-1,-3
109,1,114,5,123,172,90,32
109,2,100,6,40,-29,141,5
109,3,-2,1,13,3,-1,-4
109,4,-1,-1,-1,3,0,-3
109,5,0,-2,9,5,2,-3
109,6,-1,0,6,4,0,-4
109,7,-2,0,10,2,-1,-3
109,8,0,-2,6,6,2,-4
109,9,-1,1,4,3,-1,-3
109,10,0,1,-4,-6,6,-3
109,11,0,1,2,-3,6,-4
109,12,0,-1,-4,-3,2,-3
109,13,0,0,-4,-1,6,-4
109,14,1,0,-3,-1,7,-3
109,15,3,-5,-99,7,12,-1
110,1,-14,29,-20,-49,0,-9
110,2,-26,-26,6,47,-38,-4
110,3,-16,-6,-4,8,-18,-2
110,4,10,10,6,-12,16,-3
110,5,9,3,4,-3,17,-3
110,6,-1,-10,15,15,2,-3
110,7,4,-12,1,18,9,-3
110,8,2,1,-9,1,5,-3
110,9,-1,2,11,0,3,-4
110,10,-2,1,8,1,1,-3
110,11,-1,0,5,2,5,-3
110,12,1,-2,4,4,5,-3
110,13,-15,0,9,3,-14,-3
110,14,2,-10,-5,15,5,-3
110,15,0,3,-11,-2,5,-3
111,1,-61,150,-23,-177,-51,-2
111,2,-76,46,-25,-47,-95,-3
111,3,-96,4,-4,-3,-135,-6
111,4,-59,3,-24,-4,-74,-5
111,5,-42,23,-27,-29,-55,-4
111,6,-47,30,0,-38,-60,-4
111,7,-23,2,-9,-2,-31,-5
111,8,3,-4,9,7,3,-4
111,9,6,-8,-5,10,7,-3
111,10,6,-5,12,10,12,-4
111,11,6,-5,12,10,12,-4
111,12,5,-3,1,4,5,-3
111,13,3,0,3,0,5,-4
111,14,5,-3,1,4,5,-3
111,15,3,0,3,0,5,-4
112,1,-5,14,-43,-101,-49,17
112,2,-4,1,6,-2,-2,-4
112,3,-4,0,12,-2,-1,-4
112,4,-4,-2,3,0,-1,-3
112,5,-4,0,10,-2,-2,-4
112,6,-2,-1,-2,-1,1,-3
112,7,-4,0,10,-2,-2,-4
112,8,-2,-1,-2,-1,1,-3
112,9,-1,1,12,-3,1,-3
112,10,-1,1,2,-2,2,-3
112,11,-1,1,12,-3,1,-3
112,12,-4,0,10,-2,-2,-4
112,13,-2,-1,-2,-1,1,-3
112,14,-1,1,12,-3,1,-3
112,15,-1,1,2,-2,2,-3
113,1,36,-4,19,8,53,-2
113,2,25,2,25,0,37,-3
113,3,22,-14,13,22,35,-2
113,4,17,-23,10,32,27,-2
113,5,7,-8,7,13,13,-3
113,6,4,6,8,-5,9,-3
113,7,-5,11,15,-12,0,-4
113,8,1,-1,4,3,5,-3
113,9,1,0,4,0,5,-3
113,10,3,0,-3,1,7,-3
113,11,0,2,13,-3,2,-3
113,12,3,-1,1,3,5,-4
113,13,1,-1,4,1,4,-3
113,14,1,-1,4,1,4,-3
113,15,2,-1,3,1,5,-4
114,1,-12,17,3,-19,-10,-4
114,2,-12,12,11,-13,-16,-4
114,3,-8,3,6,2,-11,-4
114,4,-4,3,1,0,-6,-3
114,5,-6,6,9,-2,-5,-5
114,6,-7,3,3,-2,-10,-3
114,7,-5,-3,5,10,-7,-3
114,8,1,0,-1,4,2,-3
114,9,2,1,6,2,4,-4
114,10,-1,2,10,1,1,-4
114,11,-1,2,16,1,1,-4
114,12,2,-1,4,5,3,-3
114,13,0,1,3,1,1,-3
114,14,1,2,9,0,3,-4
114,15,1,2,9,0,3,-4
115,1,-41,21,-5,-23,-59,-4
115,2,-32,21,-6,-25,-45,-4
115,3,-21,12,-6,-14,-31,-4
115,4,-3,-1,2,8,-4,-4
115,5,0,-1,13,8,1,-3
115,6,6,-2,14,6,9,-4
115,7,15,-5,3,15,22,-3
115,8,-1,1,5,3,1,-4
115,9,-1,1,6,4,0,-3
115,10,-2,2,5,1,-2,-3
115,11,-1,1,2,1,0,-3
115,12,-3,4,13,-2,0,-3
115,13,-4,4,3,0,-1,-3
115,14,-4,3,2,2,-3,-3
115,15,-2,3,5,0,-2,-3
116,1,9,-10,-11,17,7,-4
116,2,5,0,4,0,7,-4
116,3,-3,6,-2,-8,-8,-4
116,4,0,-2,6,4,-2,-4
116,5,-5,-8,4,14,-8,-4
116,6,-4,-11,5,18,-6,-3
116,7,3,2,3,-2,4,-3
116,8,3,1,1,0,5,-4
116,9,4,-1,15,3,7,-3
116,10,5,-3,3,7,10,-3
116,11,1,1,8,0,3,-4
116,12,0,0,5,0,3,-4
116,13,-1,1,-3,-3,-2,-3
116,14,0,-1,-5,-1,1,-3
116,15,-1,1,4,0,-1,-3
